"SEQ_NO","MTI","CARD_NO","PROC_CODE","ORIGINAL_DATE","TRACE_NO","REF_NO","ACQ_ID","ISS_ID","APPROVAL_CODE","RESPONSE_CODE","TERM_ID","ORIGINAL_DATA","REVERSED","TNX_STAMP","PACKAGER","AMOUNT","ACCOUNT_NO","LOCAL_TIME","LOCAL_DATE","SETTLE_DATE","MCC","CURRENCY_CODE","DEST_ACCOUNT","RECONCILE_TIME","TRANX_DATE","ADD_INFO","SERVICE_CODE","VAS_INFO","BEN_ID","IBFT_INFO","AMOUNT_SETTLEMENT","AMOUNT_CARDHOLDER","CURRENCY_CODE_SETTLEMENT","CURRENCY_CODE_CARDHOLDER","CONVERSION_RATE_SETTLEMENT","CONVERSION_RATE_CARDHOLDER","USER_DEFINE","TRANX_REF","ACQ_INST_COUNTRY_CODE","POS_ENTRY_MODE","POS_CONDITION_CODE","CARD_ACCEPT_ID_CODE","CARD_ACCEPT_NAME_LOCATION","SETTLEMENT_CODE","PAYMENT_CODE","INFO_HOLDER_BENECIARY","RECORD_DATA","ADD_RECORD_DATA","REVERSED123","REVERSED124","REVERSED125","MESSAGE_NUMBER","LAST_MESSAGE_NUMBER","INSERT INTO RPT.ISOMESSAGE (SEQ_NO","LAST_MESSAGE_NUMBER) VALUES"
301078010,"0200","1019946497","912020","0909034526","069338","525203069338","970443",,,,"11111111",,N,2025-09-09 10:45:26.000,,1000000,"1019946497","104526","0909","0909","7399","704","123456",,2025-09-09 00:00:00.000,"SHBMB
77THD",IF_DEP,"5252IBT1dQ2AEUFV","970406",Nguyen Van A chuyen tien .-,1000000,,"704",,"00000001",,"04","5252IBT1dQ2AEUFV",,"000","00","000000000970443",NganhangthuongmaicpSHB HaNoiVietNam. VNM,1,,,,,,,,,,,
301078011,"0200","1023701257","912020","0909034527","139318","525203139318","970458",,,,"02450000",,N,2025-09-09 10:45:28.000,,300000,"1023701257","114527","0909","0909","7399","704","0129837294",,2025-09-09 00:00:00.000,"acc2
",IF_DEP,"5252IBT1dQ2AEUFM","970406",vnuatpaydesAPI1,300000,,"704",,"00000001",,"04","5252IBT1dQ2AEUFM",,"000","00",UOB525203139318,                                     704,1,,,,,,,,,,,
301078015,"0200","1019946497","912020","0909034540","479043","525203479043","970443",,,,"11111111",,N,2025-09-09 10:45:40.000,,200000000,"1019946497","104540","0909","0909","7399","704","123456",,2025-09-09 00:00:00.000,"SHBMB
77THD",IF_DEP,"5252IBT1dQ2AEUFP","970406",Nguyen Van A chuyen tien .-,200000000,,"704",,"00000001",,"04","5252IBT1dQ2AEUFP",,"000","00","000000000970443",NganhangthuongmaicpSHB HaNoiVietNam. VNM,1,,,,,,,,,,,
301078017,"0200","1019946497","912020","0909034552","834565","525203834565","970443",,,,"11111111",,N,2025-09-09 10:45:52.000,,500000,"1019946497","104552","0909","0909","7399","704","123456",,2025-09-09 00:00:00.000,"SHBMB
77THD",IF_DEP,"5252IBT1dQ2AEUF5","970406",Nguyen Van A chuyen tien .-,500000,,"704",,"00000001",,"04","5252IBT1dQ2AEUF5",,"000","00","000000000970443",NganhangthuongmaicpSHB HaNoiVietNam. VNM,1,,,,,,,,,,,
301078019,"0200","1019946497","912020","0909034600","887209","525203887209","970443",,,,"11111111",,N,2025-09-09 10:46:00.000,,500000,"1019946497","104600","0909","0909","7399","704","123456",,2025-09-09 00:00:00.000,"SHBMB
77THD",IF_DEP,"5252IBT1dQ2AEUF4","970406",Nguyen Van A chuyen tien .-,500000,,"704",,"00000001",,"04","5252IBT1dQ2AEUF4",,"000","00","000000000970443",NganhangthuongmaicpSHB HaNoiVietNam. VNM,1,,,,,,,,,,,
301078020,"0200","1019946497","912020","0909034600","242742","525203242742","970443",,,,"11111111",,N,2025-09-09 10:46:00.000,,1400000,"1019946497","104600","0909","0909","7399","704","123456",,2025-09-09 00:00:00.000,"SHBMB
77THD",IF_DEP,"5252IBT1dQ2AEUFA","970406",Nguyen Van A chuyen tien .-,1400000,,"704",,"00000001",,"04","5252IBT1dQ2AEUFA",,"000","00","000000000970443",NganhangthuongmaicpSHB HaNoiVietNam. VNM,1,,,,,,,,,,,
301078021,"0200","1019946497","912020","0909034601","258342","525203258342","970443",,,,"11111111",,N,2025-09-09 10:46:01.000,,600000,"1019946497","104601","0909","0909","7399","704","123456",,2025-09-09 00:00:00.000,"SHBMB
77THD",IF_DEP,"5252IBT1dQ2AEUFG","970406",Nguyen Van A chuyen tien .-,600000,,"704",,"00000001",,"04","5252IBT1dQ2AEUFG",,"000","00","000000000970443",NganhangthuongmaicpSHB HaNoiVietNam. VNM,1,,,,,,,,,,,
301078024,"0200","1019946497","912020","0909034609","960123","525203960123","970443",,,,"11111111",,N,2025-09-09 10:46:09.000,,500000,"1019946497","104609","0909","0909","7399","704","123456",,2025-09-09 00:00:00.000,"SHBMB
77THD",IF_DEP,"5252IBT1dQ2AEUFE","970406",Nguyen Van A chuyen tien .-,500000,,"704",,"00000001",,"04","5252IBT1dQ2AEUFE",,"000","00","000000000970443",NganhangthuongmaicpSHB HaNoiVietNam. VNM,1,,,,,,,,,,,
301073611,"0210","09652024","912020","0909031800","986697","525210986697","555666","980478",,"68","10000000",,N,2025-09-09 10:18:00.000,,123456700,"09652024","101800","0909","0909",,"704","6868686868",,2025-09-09 00:00:00.000,"Tran Van A
Ha Noi",IF_DEP,"5252BIDCA22ZHG9U","970418",linhnx,123456700,,"704",,"00000001",,"04","5252BIDCA22ZHG9U",,"000","00",,,1,,,,,,,,,,,
301073644,"0210","1020412402","912020","0909031806","698185","525203698185","970443",,"781058","00","11111111",,N,2025-09-09 10:18:06.000,,500000,"1020412402","101806","0909","0909","7399","704","123456",,2025-09-09 00:00:00.000,"SHB EBS Banking
11HanThuyenPhamDinhHoHaiBaTrungHaNoi",IF_DEP,"5252IBT1dQ2AEUUU","970406",Nguyen Van A chuyen tien .-,500000,,"704",,"00000001",,"04","5252IBT1dQ2AEUUU",,"000","00",,,1,,,,,,,,,,,
301073645,"0210","1020412402","912020","0909031807","146436","525203146436","970443",,"129655","00","11111111",,N,2025-09-09 10:18:07.000,,1000000,"1020412402","101807","0909","0909","7399","704","123456",,2025-09-09 00:00:00.000,"SHB EBS Banking
11HanThuyenPhamDinhHoHaiBaTrungHaNoi",IF_DEP,"5252IBT1dQ2AEUUP","970406",Nguyen Van A chuyen tien .-,1000000,,"704",,"00000001",,"04","5252IBT1dQ2AEUUP",,"000","00",,,1,,,,,,,,,,,
301073661,"0210","1020412415","912020","0909031813","504271","525203504271","970443",,"083014","00","11111111",,N,2025-09-09 10:18:14.000,,500000,"1020412415","101813","0909","0909","7399","704","123456",,2025-09-09 00:00:00.000,"SHB EBS Banking
11HanThuyenPhamDinhHoHaiBaTrungHaNoi",IF_DEP,"5252IBT1dQ2AEUU5","970406",Nguyen Van A chuyen tien .-,500000,,"704",,"00000001",,"04","5252IBT1dQ2AEUU5",,"000","00",,,1,,,,,,,,,,,
301073662,"0210","1020412415","912020","0909031814","131961","525203131961","970443",,"090218","00","11111111",,N,2025-09-09 10:18:14.000,,1000000,"1020412415","101814","0909","0909","7399","704","123456",,2025-09-09 00:00:00.000,"SHB EBS Banking
11HanThuyenPhamDinhHoHaiBaTrungHaNoi",IF_DEP,"5252IBT1dQ2AEUUB","970406",Nguyen Van A chuyen tien .-,1000000,,"704",,"00000001",,"04","5252IBT1dQ2AEUUB",,"000","00",,,1,,,,,,,,,,,
301073674,"0210","1020412431","912020","0909031821","055622","525203055622","970443",,"976864","00","11111111",,N,2025-09-09 10:18:21.000,,500000,"1020412431","101821","0909","0909","7399","704","123456",,2025-09-09 00:00:00.000,"SHB EBS Banking
11HanThuyenPhamDinhHoHaiBaTrungHaNoi",IF_DEP,"5252IBT1dQ2AEUUA","970406",Nguyen Van A chuyen tien .-,500000,,"704",,"00000001",,"04","5252IBT1dQ2AEUUA",,"000","00",,,1,,,,,,,,,,,
301074289,"0200","1020404533","912020","0909032748","625218","525203625218","970443",,,,"11111111",,N,2025-09-09 10:27:48.000,,500000,"1020404533","102748","0909","0909","7399","704","123456",,2025-09-09 00:00:00.000,"SHB EBS Banking
11HanThuyenPhamDinhHoHaiBaTrungHaNoi",IF_DEP,"5252IBT1dQ2AEUAH","970406",Nguyen Van A chuyen tien .-,500000,,"704",,"00000001",,"04","5252IBT1dQ2AEUAH",,"000","00","000000000970443",NganhangthuongmaicpSHB HaNoiVietNam. VNM,1,,,,,,,,,,,
301074290,"0200","1020404533","912020","0909032749","323607","525203323607","970443",,,,"11111111",,N,2025-09-09 10:27:49.000,,1000000,"1020404533","102749","0909","0909","7399","704","123456",,2025-09-09 00:00:00.000,"SHB EBS Banking
11HanThuyenPhamDinhHoHaiBaTrungHaNoi",IF_DEP,"5252IBT1dQ2AEUAL","970406",Nguyen Van A chuyen tien .-,1000000,,"704",,"00000001",,"04","5252IBT1dQ2AEUAL",,"000","00","000000000970443",NganhangthuongmaicpSHB HaNoiVietNam. VNM,1,,,,,,,,,,,
301074316,"0200","82247882","912000","0909032756","102662","525210102662","555567","980478",,,"10000000",,N,2025-09-09 10:27:56.000,,1000001000,"82247882","102756","0909","0909",,"704","9704431148048439",,2025-09-09 00:00:00.000,"shb
hanoi",IF_DEP,"5252BIDCA22ZHGDX",,Luong test copy GD 68 ngay 09092025 qua so the lan 47,1000001000,,"704",,"00000001",,"04","5252BIDCA22ZHGDX",,"000","00","000000099999999",HA NOI     LY THUONG KIET          NAVNM,1,,DANG THI NHUNG,,,,,,,,,
301074292,"0200","1020404562","912020","0909032757","691410","525203691410","970443",,,,"11111111",,N,2025-09-09 10:27:57.000,,500000,"1020404562","102757","0909","0909","7399","704","123456",,2025-09-09 00:00:00.000,"SHB EBS Banking
11HanThuyenPhamDinhHoHaiBaTrungHaNoi",IF_DEP,"5252IBT1dQ2AEUAF","970406",Nguyen Van A chuyen tien .-,500000,,"704",,"00000001",,"04","5252IBT1dQ2AEUAF",,"000","00","000000000970443",NganhangthuongmaicpSHB HaNoiVietNam. VNM,1,,,,,,,,,,,
301074330,"0200","82247882","912000","0909032804","355663","525210355663","555567","980478",,,"10000000",,N,2025-09-09 10:28:04.000,,1000001000,"82247882","102804","0909","0909",,"704","9704431148048439",,2025-09-09 00:00:00.000,"shb
hanoi",IF_DEP,"5252BIDCA22ZHGD3",,Luong test copy GD 68 ngay 09092025 qua so the lan 50,1000001000,,"704",,"00000001",,"04","5252BIDCA22ZHGD3",,"000","00","000000099999999",HA NOI     LY THUONG KIET          NAVNM,1,,DANG THI NHUNG,,,,,,,,,
301074293,"0200","1020404562","912020","0909032757","076053","525203076053","970443",,,,"11111111",,N,2025-09-09 10:27:57.000,,1000000,"1020404562","102757","0909","0909","7399","704","123456",,2025-09-09 00:00:00.000,"SHB EBS Banking
11HanThuyenPhamDinhHoHaiBaTrungHaNoi",IF_DEP,"5252IBT1dQ2AEUA3","970406",Nguyen Van A chuyen tien .-,1000000,,"704",,"00000001",,"04","5252IBT1dQ2AEUA3",,"000","00","000000000970443",NganhangthuongmaicpSHB HaNoiVietNam. VNM,1,,,,,,,,,,,
301074322,"0200","82247882","912000","0909032759","440078","525210440078","555567","980478",,,"10000000",,N,2025-09-09 10:27:59.000,,1000001000,"82247882","102759","0909","0909",,"704","9704431148048439",,2025-09-09 00:00:00.000,"shb
hanoi",IF_DEP,"5252BIDCA22ZHGDS",,Luong test copy GD 68 ngay 09092025 qua so the lan 48,1000001000,,"704",,"00000001",,"04","5252BIDCA22ZHGDS",,"000","00","000000099999999",HA NOI     LY THUONG KIET          NAVNM,1,,DANG THI NHUNG,,,,,,,,,
301074326,"0200","82247882","912000","0909032802","902552","525210902552","555567","980478",,,"10000000",,N,2025-09-09 10:28:02.000,,1000001000,"82247882","102802","0909","0909",,"704","9704431148048439",,2025-09-09 00:00:00.000,"shb
hanoi",IF_DEP,"5252BIDCA22ZHGD9",,Luong test copy GD 68 ngay 09092025 qua so the lan 49,1000001000,,"704",,"00000001",,"04","5252BIDCA22ZHGD9",,"000","00","000000099999999",HA NOI     LY THUONG KIET          NAVNM,1,,DANG THI NHUNG,,,,,,,,,
301074295,"0200","1024953297","912020","0909032805","330631","525203330631","970443",,,,"11111111",,N,2025-09-09 10:28:05.000,,500000,"1024953297","102805","0909","0909","7399","704","123456",,2025-09-09 00:00:00.000,"SHB EBS Banking
11HanThuyenPhamDinhHoHaiBaTrungHaNoi",IF_DEP,"5252IBT1dQ2AEUAR","970406",Nguyen Van A chuyen tien .-,500000,,"704",,"00000001",,"04","5252IBT1dQ2AEUAR",,"000","00","000000000970443",NganhangthuongmaicpSHB HaNoiVietNam. VNM,1,,,,,,,,,,,
301074296,"0200","1024953297","912020","0909032806","217074","525203217074","970443",,,,"11111111",,N,2025-09-09 10:28:06.000,,1000000,"1024953297","102806","0909","0909","7399","704","123456",,2025-09-09 00:00:00.000,"SHB EBS Banking
11HanThuyenPhamDinhHoHaiBaTrungHaNoi",IF_DEP,"5252IBT1dQ2AEUAN","970406",Nguyen Van A chuyen tien .-,1000000,,"704",,"00000001",,"04","5252IBT1dQ2AEUAN",,"000","00","000000000970443",NganhangthuongmaicpSHB HaNoiVietNam. VNM,1,,,,,,,,,,,
301074337,"0200","82247882","912000","0909032806","234334","525210234334","555567","980478",,,"10000000",,N,2025-09-09 10:28:06.000,,1000001000,"82247882","102806","0909","0909",,"704","9704431148048439",,2025-09-09 00:00:00.000,"shb
hanoi",IF_DEP,"5252BIDCA22ZHGDH",,Luong test copy GD 68 ngay 09092025 qua so the lan 51,1000001000,,"704",,"00000001",,"04","5252BIDCA22ZHGDH",,"000","00","000000099999999",HA NOI     LY THUONG KIET          NAVNM,1,,DANG THI NHUNG,,,,,,,,,
301074341,"0200","82247882","912000","0909032809","413927","525210413927","555567","980478",,,"10000000",,N,2025-09-09 10:28:09.000,,1000001000,"82247882","102809","0909","0909",,"704","9704431148048439",,2025-09-09 00:00:00.000,"shb
hanoi",IF_DEP,"5252BIDCA22ZHGDD",,Luong test copy GD 68 ngay 09092025 qua so the lan 52,1000001000,,"704",,"00000001",,"04","5252BIDCA22ZHGDD",,"000","00","000000099999999",HA NOI     LY THUONG KIET          NAVNM,1,,DANG THI NHUNG,,,,,,,,,
301074345,"0200","82247882","912000","0909032811","972001","525210972001","555567","980478",,,"10000000",,N,2025-09-09 10:28:11.000,,1000001000,"82247882","102811","0909","0909",,"704","9704431148048439",,2025-09-09 00:00:00.000,"shb
hanoi",IF_DEP,"5252BIDCA22ZHGDI",,Luong test copy GD 68 ngay 09092025 qua so the lan 53,1000001000,,"704",,"00000001",,"04","5252BIDCA22ZHGDI",,"000","00","000000099999999",HA NOI     LY THUONG KIET          NAVNM,1,,DANG THI NHUNG,,,,,,,,,
301075625,"0200","1020412732","912020","0909034105","430876","525203430876","970443",,,,"11111111",,N,2025-09-09 10:41:05.000,,500000,"1020412732","104105","0909","0909","7399","704","123456",,2025-09-09 00:00:00.000,"SHB EBS Banking
11HanThuyenPhamDinhHoHaiBaTrungHaNoi",IF_DEP,"5252IBT1dQ2AEUL3","970406",Nguyen Van A chuyen tien .-,500000,,"704",,"00000001",,"04","5252IBT1dQ2AEUL3",,"000","00","000000000970443",NganhangthuongmaicpSHB HaNoiVietNam. VNM,1,,,,,,,,,,,
301075626,"0200","1020412732","912020","0909034105","798630","525203798630","970443",,,,"11111111",,N,2025-09-09 10:41:05.000,,1000000,"1020412732","104105","0909","0909","7399","704","123456",,2025-09-09 00:00:00.000,"SHB EBS Banking
11HanThuyenPhamDinhHoHaiBaTrungHaNoi",IF_DEP,"5252IBT1dQ2AEULX","970406",Nguyen Van A chuyen tien .-,1000000,,"704",,"00000001",,"04","5252IBT1dQ2AEULX",,"000","00","000000000970443",NganhangthuongmaicpSHB HaNoiVietNam. VNM,1,,,,,,,,,,,
301075628,"0200","1020412745","912020","0909034114","805544","525203805544","970443",,,,"11111111",,N,2025-09-09 10:41:14.000,,500000,"1020412745","104114","0909","0909","7399","704","123456",,2025-09-09 00:00:00.000,"SHB EBS Banking
11HanThuyenPhamDinhHoHaiBaTrungHaNoi",IF_DEP,"5252IBT1dQ2AEULN","970406",Nguyen Van A chuyen tien .-,500000,,"704",,"00000001",,"04","5252IBT1dQ2AEULN",,"000","00","000000000970443",NganhangthuongmaicpSHB HaNoiVietNam. VNM,1,,,,,,,,,,,
301075629,"0200","1020412745","912020","0909034114","918232","525203918232","970443",,,,"11111111",,N,2025-09-09 10:41:14.000,,1000000,"1020412745","104114","0909","0909","7399","704","123456",,2025-09-09 00:00:00.000,"SHB EBS Banking
11HanThuyenPhamDinhHoHaiBaTrungHaNoi",IF_DEP,"5252IBT1dQ2AEUTQ","970406",Nguyen Van A chuyen tien .-,1000000,,"704",,"00000001",,"04","5252IBT1dQ2AEUTQ",,"000","00","000000000970443",NganhangthuongmaicpSHB HaNoiVietNam. VNM,1,,,,,,,,,,,
301075632,"0200","1024953323","912020","0909034122","498236","525203498236","970443",,,,"11111111",,N,2025-09-09 10:41:23.000,,500000,"1024953323","104122","0909","0909","7399","704","123456",,2025-09-09 00:00:00.000,"SHB EBS Banking
11HanThuyenPhamDinhHoHaiBaTrungHaNoi",IF_DEP,"5252IBT1dQ2AEUT1","970406",Nguyen Van A chuyen tien .-,500000,,"704",,"00000001",,"04","5252IBT1dQ2AEUT1",,"000","00","000000000970443",NganhangthuongmaicpSHB HaNoiVietNam. VNM,1,,,,,,,,,,,
301075653,"0200","1024953323","912020","0909034123","238777","525203238777","970443",,,,"11111111",,N,2025-09-09 10:41:23.000,,1000000,"1024953323","104123","0909","0909","7399","704","123456",,2025-09-09 00:00:00.000,"SHB EBS Banking
11HanThuyenPhamDinhHoHaiBaTrungHaNoi",IF_DEP,"5252IBT1dQ2AEUTC","970406",Nguyen Van A chuyen tien .-,1000000,,"704",,"00000001",,"04","5252IBT1dQ2AEUTC",,"000","00","000000000970443",NganhangthuongmaicpSHB HaNoiVietNam. VNM,1,,,,,,,,,,,
301078230,"0210","1020415137","912020","0909035410","522473","525203522473","970443",,"486564","00","11111111",,N,2025-09-09 10:54:11.000,,500000,"1020415137","105410","0909","0909","7399","704","123456",,2025-09-09 00:00:00.000,"SHB EBS Banking
11HanThuyenPhamDinhHoHaiBaTrungHaNoi",IF_DEP,"5252IBT1dQ2AEUNY","970406",Nguyen Van A chuyen tien .-,500000,,"704",,"00000001",,"04","5252IBT1dQ2AEUNY",,"000","00",,,1,,,,,,,,,,,
301078231,"0210","1020415137","912020","0909035411","233741","525203233741","970443",,"126357","00","11111111",,N,2025-09-09 10:54:11.000,,1400000,"1020415137","105411","0909","0909","7399","704","123456",,2025-09-09 00:00:00.000,"SHB EBS Banking
11HanThuyenPhamDinhHoHaiBaTrungHaNoi",IF_DEP,"5252IBT1dQ2AEUN5","970406",Nguyen Van A chuyen tien .-,1400000,,"704",,"00000001",,"04","5252IBT1dQ2AEUN5",,"000","00",,,1,,,,,,,,,,,
301078233,"0210","1020415137","912020","0909035412","199086","525203199086","970443",,"615972","00","11111111",,N,2025-09-09 10:54:12.000,,600000,"1020415137","105412","0909","0909","7399","704","123456",,2025-09-09 00:00:00.000,"SHB EBS Banking
11HanThuyenPhamDinhHoHaiBaTrungHaNoi",IF_DEP,"5252IBT1dQ2AEUNB","970406",Nguyen Van A chuyen tien .-,600000,,"704",,"00000001",,"04","5252IBT1dQ2AEUNB",,"000","00",,,1,,,,,,,,,,,
301078234,"0210","1020415137","912020","0909035412","168233","525203168233","970443",,"945401","00","11111111",,N,2025-09-09 10:54:12.000,,700000,"1020415137","105412","0909","0909","7399","704","123456",,2025-09-09 00:00:00.000,"SHB EBS Banking
11HanThuyenPhamDinhHoHaiBaTrungHaNoi",IF_DEP,"5252IBT1dQ2AEUN4","970406",Nguyen Van A chuyen tien .-,700000,,"704",,"00000001",,"04","5252IBT1dQ2AEUN4",,"000","00",,,1,,,,,,,,,,,
301078237,"0210","1020415137","912020","0909035413","366797","525203366797","970443",,"303467","00","11111111",,N,2025-09-09 10:54:13.000,,1200000,"1020415137","105413","0909","0909","7399","704","123456",,2025-09-09 00:00:00.000,"SHB EBS Banking
11HanThuyenPhamDinhHoHaiBaTrungHaNoi",IF_DEP,"5252IBT1dQ2AEUNA","970406",Nguyen Van A chuyen tien .-,1200000,,"704",,"00000001",,"04","5252IBT1dQ2AEUNA",,"000","00",,,1,,,,,,,,,,,
301078238,"0210","1020415137","912020","0909035413","002545","525203002545","970443",,"463883","00","11111111",,N,2025-09-09 10:54:13.000,,1200000,"1020415137","105413","0909","0909","7399","704","123456",,2025-09-09 00:00:00.000,"SHB EBS Banking
11HanThuyenPhamDinhHoHaiBaTrungHaNoi",IF_DEP,"5252IBT1dQ2AEUNG","970406",Nguyen Van A chuyen tien .-,1200000,,"704",,"00000001",,"04","5252IBT1dQ2AEUNG",,"000","00",,,1,,,,,,,,,,,
301078239,"0210","1020415137","912020","0909035414","357112","525203357112","970443",,"078835","00","11111111",,N,2025-09-09 10:54:14.000,,1300000,"1020415137","105414","0909","0909","7399","704","123456",,2025-09-09 00:00:00.000,"SHB EBS Banking
11HanThuyenPhamDinhHoHaiBaTrungHaNoi",IF_DEP,"5252IBT1dQ2AEUN7","970406",Nguyen Van A chuyen tien .-,1300000,,"704",,"00000001",,"04","5252IBT1dQ2AEUN7",,"000","00",,,1,,,,,,,,,,,
301078240,"0210","1020415137","912020","0909035415","303432","525203303432","970443",,"214276","00","11111111",,N,2025-09-09 10:54:15.000,,800000,"1020415137","105415","0909","0909","7399","704","123456",,2025-09-09 00:00:00.000,"SHB EBS Banking
11HanThuyenPhamDinhHoHaiBaTrungHaNoi",IF_DEP,"5252IBT1dQ2AEUNK","970406",Nguyen Van A chuyen tien .-,800000,,"704",,"00000001",,"04","5252IBT1dQ2AEUNK",,"000","00",,,1,,,,,,,,,,,
301078241,"0210","1020415137","912020","0909035415","436034","525203436034","970443",,"635270","00","11111111",,N,2025-09-09 10:54:15.000,,900000,"1020415137","105415","0909","0909","7399","704","123456",,2025-09-09 00:00:00.000,"SHB EBS Banking
11HanThuyenPhamDinhHoHaiBaTrungHaNoi",IF_DEP,"5252IBT1dQ2AEUNE","970406",Nguyen Van A chuyen tien .-,900000,,"704",,"00000001",,"04","5252IBT1dQ2AEUNE",,"000","00",,,1,,,,,,,,,,,
301078242,"0210","1020415137","912020","0909035416","810386","525203810386","970443",,"858448","00","11111111",,N,2025-09-09 10:54:16.000,,1300000,"1020415137","105416","0909","0909","7399","704","123456",,2025-09-09 00:00:00.000,"SHB EBS Banking
11HanThuyenPhamDinhHoHaiBaTrungHaNoi",IF_DEP,"5252IBT1dQ2AEUN6","970406",Nguyen Van A chuyen tien .-,1300000,,"704",,"00000001",,"04","5252IBT1dQ2AEUN6",,"000","00",,,1,,,,,,,,,,,
301078243,"0210","1020415137","912020","0909035416","440461","525203440461","970443",,"598666","00","11111111",,N,2025-09-09 10:54:16.000,,1200000,"1020415137","105416","0909","0909","7399","704","123456",,2025-09-09 00:00:00.000,"SHB EBS Banking
11HanThuyenPhamDinhHoHaiBaTrungHaNoi",IF_DEP,"5252IBT1dQ2AEUNZ","970406",Nguyen Van A chuyen tien .-,1200000,,"704",,"00000001",,"04","5252IBT1dQ2AEUNZ",,"000","00",,,1,,,,,,,,,,,
301078248,"0210","1020415137","912020","0909035426","924098","525203924098","970443",,"674081","00","11111111",,N,2025-09-09 10:54:26.000,,500000,"1020415137","105426","0909","0909","7399","704","123456",,2025-09-09 00:00:00.000,"SHB EBS Banking
11HanThuyenPhamDinhHoHaiBaTrungHaNoi",IF_DEP,"5252IBT1dQ2AEUNT","970406",Nguyen Van A chuyen tien .-,500000,,"704",,"00000001",,"04","5252IBT1dQ2AEUNT",,"000","00",,,1,,,,,,,,,,,
301078249,"0210","1020415137","912020","0909035427","166158","525203166158","970443",,"018735","00","11111111",,N,2025-09-09 10:54:27.000,,1000000,"1020415137","105427","0909","0909","7399","704","123456",,2025-09-09 00:00:00.000,"SHB EBS Banking
11HanThuyenPhamDinhHoHaiBaTrungHaNoi",IF_DEP,"5252IBT1dQ2AEUNF","970406",Nguyen Van A chuyen tien .-,1000000,,"704",,"00000001",,"04","5252IBT1dQ2AEUNF",,"000","00",,,1,,,,,,,,,,,
301078251,"0210","1020404575","912020","0909035435","440723","525203440723","970443",,"466635","00","11111111",,N,2025-09-09 10:54:36.000,,500000,"1020404575","105435","0909","0909","7399","704","123456",,2025-09-09 00:00:00.000,"SHB EBS Banking
11HanThuyenPhamDinhHoHaiBaTrungHaNoi",IF_DEP,"5252IBT1dQ2AEUNX","970406",Nguyen Van A chuyen tien .-,500000,,"704",,"00000001",,"04","5252IBT1dQ2AEUNX",,"000","00",,,1,,,,,,,,,,,
301078252,"0210","1020404575","912020","0909035436","764216","525203764216","970443",,"998935","00","11111111",,N,2025-09-09 10:54:36.000,,1000000,"1020404575","105436","0909","0909","7399","704","123456",,2025-09-09 00:00:00.000,"SHB EBS Banking
11HanThuyenPhamDinhHoHaiBaTrungHaNoi",IF_DEP,"5252IBT1dQ2AEUNR","970406",Nguyen Van A chuyen tien .-,1000000,,"704",,"00000001",,"04","5252IBT1dQ2AEUNR",,"000","00",,,1,,,,,,,,,,,
301078256,"0210","0021019688003","912020","0909105441","025573","525220025573","970438","980478","199397","00","00000001",,N,2025-09-09 10:54:41.000,,1049900,"0021019688003","105441","0909","0909",,"704","51218242",,2025-09-09 00:00:00.000,"KHACH HANG 1589834
",IF_DEP,"5252BVBVA22ZHKNJ","555666",Tool ck daily 134,1049900,,"704",,"00000001",,"04","5252BVBVA22ZHKNJ",,"012","05",,,1,,Nguyen Van Bao Viet,,,,,,,,,
301074281,"0200","1020412402","912020","0909032726","918991","525203918991","970443",,,,"11111111",,N,2025-09-09 10:27:26.000,,1000000,"1020412402","102726","0909","0909","7399","704","123456",,2025-09-09 00:00:00.000,"SHB EBS Banking
11HanThuyenPhamDinhHoHaiBaTrungHaNoi",IF_DEP,"5252IBT1dQ2AEUA4","970406",Nguyen Van A chuyen tien .-,1000000,,"704",,"00000001",,"04","5252IBT1dQ2AEUA4",,"000","00","000000000970443",NganhangthuongmaicpSHB HaNoiVietNam. VNM,1,,,,,,,,,,,
301074283,"0200","1020412415","912020","0909032732","365594","525203365594","970443",,,,"11111111",,N,2025-09-09 10:27:32.000,,500000,"1020412415","102732","0909","0909","7399","704","123456",,2025-09-09 00:00:00.000,"SHB EBS Banking
11HanThuyenPhamDinhHoHaiBaTrungHaNoi",IF_DEP,"5252IBT1dQ2AEUAG","970406",Nguyen Van A chuyen tien .-,500000,,"704",,"00000001",,"04","5252IBT1dQ2AEUAG",,"000","00","000000000970443",NganhangthuongmaicpSHB HaNoiVietNam. VNM,1,,,,,,,,,,,
301074284,"0200","1020412415","912020","0909032733","012087","525203012087","970443",,,,"11111111",,N,2025-09-09 10:27:33.000,,1000000,"1020412415","102733","0909","0909","7399","704","123456",,2025-09-09 00:00:00.000,"SHB EBS Banking
11HanThuyenPhamDinhHoHaiBaTrungHaNoi",IF_DEP,"5252IBT1dQ2AEUA7","970406",Nguyen Van A chuyen tien .-,1000000,,"704",,"00000001",,"04","5252IBT1dQ2AEUA7",,"000","00","000000000970443",NganhangthuongmaicpSHB HaNoiVietNam. VNM,1,,,,,,,,,,,
